Open,High,Low,Close,Volume,Date,POSITIONS,COST,ASSETS,PERCENTAGE
117.2,117.56,115.16,117.12,360543,2018-06-01,254.0,30813.6,29768.8,0.9660928940467846
114.48,114.88,111.96,112.2,205751,2018-06-04,262.0,31729.44,29993.760000000002,0.9452974902803202
112.16,113.4,110.6,110.96,206420,2018-06-05,262.0,31729.44,29385.92,0.9261405180803695
110.0,110.4,106.56,106.72,253229,2018-06-06,262.0,31729.44,28820.0,0.9083047163769673
106.16,112.0,106.0,108.28,391464,2018-06-07,262.0,31729.44,27813.92,0.8765966244598077
110.44,110.8,107.04,107.56,300531,2018-06-08,262.0,31729.44,28935.28,0.9119379352424751
107.84,108.2,105.4,106.08,288079,2018-06-11,271.0,32700.0,29224.64,0.8937198776758409
105.2,107.04,104.6,105.6,170460,2018-06-12,271.0,32700.0,28509.2,0.8718409785932721
104.28,107.12,103.88,107.0,234825,2018-06-13,271.0,32700.0,28259.88,0.8642165137614679
103.96,105.08,102.16,103.6,370712,2018-06-14,271.0,32700.0,28173.16,0.8615645259938838
105.52,107.39,104.08,104.48,328767,2018-06-15,271.0,32700.0,28595.92,0.8744929663608562
107.52,109.04,102.96,103.16,306997,2018-06-18,280.0,33667.68,30105.6,0.8941988280748777
110.08,111.96,107.11,108.16,510073,2018-06-19,280.0,33667.68,30822.399999999998,0.9154892763623748
106.0,106.28,104.52,105.76,279407,2018-06-20,280.0,33667.68,29680.0,0.8815576244041763
106.4,114.96,106.32,112.72,531052,2018-06-21,280.0,33667.68,29792.0,0.8848842569490978
109.0,110.77,108.0,109.68,262834,2018-06-22,280.0,33667.68,30520.0,0.906507368491087
112.92,131.15,112.92,125.68,932190,2018-06-25,288.0,34571.04,32520.96,0.9406994987712258
120.56,124.96,117.96,120.52,454894,2018-06-26,288.0,34571.04,34721.28,1.004345833969704
119.32,130.12,116.24,127.4,633950,2018-06-27,288.0,34571.04,34364.159999999996,0.9940158005081708
128.28,133.68,123.68,125.48,608413,2018-06-28,288.0,34571.04,36944.64,1.0686586229398942
121.12,122.28,118.04,122.08,463989,2018-06-29,288.0,34571.04,34882.56,1.0090110103716867
128.0,129.44,122.2,122.68,372034,2018-07-02,295.0,35467.04,37760.0,1.0646504472885248
119.72,124.64,118.76,123.64,254310,2018-07-03,295.0,35467.04,35317.4,0.9957808714795483
120.32,123.56,118.96,119.08,428000,2018-07-05,295.0,35467.04,35494.4,1.0007714204512133
119.16,119.36,112.64,113.12,464332,2018-07-06,295.0,35467.04,35152.2,0.991123025772661
110.04,110.12,106.36,107.04,535701,2018-07-09,304.0,36457.4,33452.16,0.9175684497523137
106.12,108.16,104.76,105.04,619102,2018-07-10,304.0,36457.4,32260.480000000003,0.884881532967244
110.16,110.48,107.0,108.56,496790,2018-07-11,304.0,36457.4,33488.64,0.9185690696538974
106.32,107.76,104.62,104.76,420128,2018-07-12,304.0,36457.4,32321.28,0.8865492328032168
105.88,106.72,103.42,103.68,395042,2018-07-13,304.0,36457.4,32187.519999999997,0.8828802931640763
103.2,104.84,102.28,103.0,361707,2018-07-16,313.0,37386.200000000004,32301.600000000002,0.8639979457660848
104.6,104.92,100.6,101.8,367854,2018-07-17,313.0,37386.200000000004,32739.8,0.8757188481311284
100.68,103.28,99.83,100.92,349333,2018-07-18,313.0,37386.200000000004,31512.840000000004,0.842900321509006
102.84,104.12,101.32,102.88,303565,2018-07-19,313.0,37386.200000000004,32188.920000000002,0.8609839994436449
104.44,104.6,102.04,103.24,377268,2018-07-20,313.0,37386.200000000004,32689.719999999998,0.8743793164322663
103.36,104.92,101.96,102.84,199140,2018-07-23,322.0,38316.44,33281.92,0.8686067912363465
99.96,104.78,99.6,100.8,480136,2018-07-24,322.0,38316.44,32187.12,0.8400341994193614
102.08,102.52,99.52,100.48,361283,2018-07-25,322.0,38316.44,32869.76,0.8578500507875992
100.64,102.08,99.64,100.76,252506,2018-07-26,322.0,38316.44,32406.08,0.8457487177827585
99.92,106.6,99.84,103.56,536459,2018-07-27,322.0,38316.44,32174.24,0.8396980512803381
102.88,107.8,102.6,106.48,489175,2018-07-30,331.0,39242.36,34053.28,0.8677684012888114
104.0,105.0,102.88,103.52,295124,2018-07-31,331.0,39242.36,34424.0,0.8772153356729819
102.24,104.12,100.84,102.6,391798,2018-08-01,331.0,39242.36,33841.439999999995,0.8623701530692852
106.24,107.13,100.92,101.52,452676,2018-08-02,331.0,39242.36,35165.439999999995,0.8961092044413229
100.88,101.52,98.88,99.96,395878,2018-08-03,331.0,39242.36,33391.28,0.8508988756027924
99.2,99.6,95.96,96.04,352742,2018-08-06,341.0,40234.36,33827.200000000004,0.840754022184024
94.88,95.32,93.8,94.2,309689,2018-08-07,341.0,40234.36,32354.079999999998,0.804140540572784
94.12,94.664,92.08,92.8,296502,2018-08-08,341.0,40234.36,32094.920000000002,0.7976992799189548
92.64,94.16,91.72,94.08,271577,2018-08-09,341.0,40234.36,31590.24,0.7851557723299191
98.28,100.84,96.84,98.68,749163,2018-08-10,341.0,40234.36,33513.48,0.8329567066557043
99.8,104.76,96.52,104.64,762629,2018-08-13,351.0,41232.36,35029.799999999996,0.8495705800007566
102.36,104.12,99.16,99.24,497742,2018-08-14,351.0,41232.36,35928.36,0.8713631720328402
104.4,112.32,104.04,105.48,1228727,2018-08-15,351.0,41232.36,36644.4,0.8887291438084068
101.64,101.72,98.28,99.8,503476,2018-08-16,351.0,41232.36,35675.64,0.8652340055238167
100.84,101.96,96.8,97.2,569008,2018-08-17,351.0,41232.36,35394.840000000004,0.8584238205137907
95.16,96.12,94.56,95.32,531603,2018-08-20,361.0,42183.96,34352.76,0.8143559779593951
94.72,97.36,94.08,97.34,452807,2018-08-21,361.0,42183.96,34193.92,0.8105905657031724
97.24,97.36,95.2,96.16,396537,2018-08-22,361.0,42183.96,35103.64,0.8321561086251741
95.24,97.12,94.08,95.44,546270,2018-08-23,361.0,42183.96,34381.64,0.8150405983696173
94.24,95.28,93.52,94.96,389942,2018-08-24,361.0,42183.96,34020.64,0.8064828432418388
93.64,95.32,93.4,95.28,315278,2018-08-27,371.0,43120.36,34740.44,0.8056621048618333
94.44,96.227,94.12,95.16,342051,2018-08-28,371.0,43120.36,35037.24,0.8125451642797045
95.12,96.08,94.08,95.16,280576,2018-08-29,371.0,43120.36,35289.520000000004,0.8183957647848952
95.32,98.72,94.4,97.12,464949,2018-08-30,371.0,43120.36,35363.719999999994,0.8201165296393628
98.16,98.52,95.12,95.76,447544,2018-08-31,371.0,43120.36,36417.36,0.8445513905728059
96.36,99.12,96.04,96.2,401199,2018-09-04,371.0,43120.36,35749.56,0.8290645068825956
97.24,99.76,96.413,97.04,385501,2018-09-05,371.0,43120.36,36076.04,0.836635872242254
97.16,102.04,96.8,100.04,568059,2018-09-06,371.0,43120.36,36046.36,0.8359475663004668
102.04,103.28,99.84,101.72,541400,2018-09-07,371.0,43120.36,37856.840000000004,0.8779342287494818
99.68,100.08,98.2,98.92,282505,2018-09-10,381.0,44117.16,37978.08,0.8608459837396605
100.12,100.68,95.72,95.84,449344,2018-09-11,381.0,44117.16,38145.72,0.8646458656903572
95.68,96.2,94.08,94.72,419569,2018-09-12,381.0,44117.16,36454.08,0.8263016023696901
92.68,92.84,91.84,91.96,393489,2018-09-13,381.0,44117.16,35311.08,0.8003933163422124
91.44,92.44,89.96,90.2,395942,2018-09-14,381.0,44117.16,34838.64,0.7896845581175216
90.04,93.0,89.64,92.68,573254,2018-09-17,392.0,45107.600000000006,35295.68,0.7824774539102057
92.04,92.64,90.56,92.52,332372,2018-09-18,392.0,45107.600000000006,36079.68,0.7998581170357101
89.92,89.92,88.44,89.2,452439,2018-09-19,392.0,45107.600000000006,35248.64,0.7814346141226755
87.92,88.28,87.0,87.8,504461,2018-09-20,392.0,45107.600000000006,34464.64,0.7640539509971711
87.56,88.2,86.56,87.88,391930,2018-09-21,392.0,45107.600000000006,34323.520000000004,0.7609254316345804
88.4,90.08,87.6,87.88,376594,2018-09-24,403.0,46080.00000000001,35625.200000000004,0.7731163194444444
86.8,89.0,86.4,88.64,235650,2018-09-25,403.0,46080.00000000001,34980.4,0.7591232638888888
